the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta,council,schooldist,policeprct,censtract,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasource,uid
0101000020E6100000494C538EDA8452C0C922F0F725524440,0101000020110F0000F0339E2FD1745FC1FB06F6E367EB5241,BARRETT TRIANGLE,,,,STATEN ISLAND,10301,STATEN ISLAND,5,0,0,501,SI22,49,31,120,000300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6417919468,-74.0758410629,963202.369185,173107.601075,dpr_parksproperties,89e886dddde6c565d7c10c9c6adbadd2
0101000020E6100000335FEDDD8F7352C0D46B5DD762564440,0101000020110F000091AB5A0272575FC17468DA7526F05241,SERGEANT COLYER SQUARE,,,,SOUTH OZONE PARK,11420,QUEENS,4,0,0,410,QN55,28,27,106,018000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6748996529,-73.8056573215,1038157.74314,185220.35017,dpr_parksproperties,8a41b10c062b0635ad4912133132fe81
0101000020E6100000C21562F39F7C52C0923C8C8DBC684440,0101000020110F00008C3CAFE7D6665FC12712D0C2B8045341,DORRANCE BROOKS SQUARE,,,,NEW YORK,10030,MANHATTAN,1,0,1019600069,110,MN03,9,05,32,022102,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8182624574,-73.9472640534,998846.726547,237396.620383,dpr_parksproperties,8b80f9e2d3daf017de94bc8bf181986b
0101000020E6100000EC90C12FB37852C01E49078BEF6C4440,0101000020110F0000E0AD43362C605FC10D803E766F095341,WHALEN GROVE,,,,BRONX,10457,BRONX,2,0,2030840100,206,BX06,15,10,48,039100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8510685626,-73.885938097,1015805.50224,249365.250401,dpr_parksproperties,7dfac5125128481720606271de14a0ba
0101000020E61000001B4B3B7BC77F52C0E6DC6D2967594440,0101000020110F00000DE5BC93326C5FC17D91D57A87F35241,FORT STIRLING PARK,,,154 COLUMBIA HEIGHTS,BROOKLYN,11201,BROOKLYN,3,0,3002080025,302,BK09,33,13,84,000301,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6984690031,-73.9965518219,985206.135625,193747.570108,dpr_parksproperties,7e5ce9b8afd5ca220b46d937f3ab1704
0101000020E61000008DF038BB5C7152C0F270DAC6EA5A4440,0101000020110F00005C407E77B5535FC11117F1BB39F55241,HOLLIS VETERANS SQUARE,,,,HOLLIS,11423,QUEENS,4,0,0,412,QN07,27,29,103,050000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7102980821,-73.7712862449,1047658.07122,198140.017337,dpr_parksproperties,7eacdb27deb4f2b765c55e1c749725bf
0101000020E61000002699A4F2F17A52C0216CFA98CC534440,0101000020110F000045557880FC635FC197FC30F940ED5241,PARK,,,,BROOKLYN,11212,BROOKLYN,3,0,0,317,BK96,41,18,67,088800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6546895701,-73.9210187413,1006164.87003,177807.327785,dpr_parksproperties,803e5a7b3766a3845212ee47e46c28ff
0101000020E61000007EB19B6E577552C06C72C3F8906C4440,0101000020110F0000164C1CD5775A5FC15D84894705095341,HUTCHINSON RIVER PARKWAY,,,,BRONX,10461,BRONX,2,0,2041920045,210,BX10,13,08,45,026601,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8481824746,-73.8334628305,1030324.89642,248336.992575,dpr_parksproperties,804a7ca85571cf36aec070ce65e20635
0101000020E61000007FF9ADA0497F52C0AD8F1FCBDA544440,0101000020110F00005DFF48CD5C6B5FC1FB4234796FEE5241,PARK,,,,BROOKLYN,11215,BROOKLYN,3,0,3008670023,307,BK37,38,15,72,014300,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6629352934,-73.9888703151,987337.763952,180801.791395,dpr_parksproperties,8056521f72b223e92b256483aea55d2b
0101000020E6100000ED2FBAE37C7B52C0CBDAF2A003664440,0101000020110F000016992382E8645FC149723CC4AA015341,PARK,,,,NEW YORK,10035,MANHATTAN,1,0,0,111,MN34,8,04,25,019200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7969940149,-73.9294990829,1003770.10943,229651.234973,dpr_parksproperties,80928c85694bfc508fd30c72170a797d
0101000020E6100000BD361599777E52C0C9CA3694C5644440,0101000020110F00001D8F9C0BF8695FC1918F2CFA45005341,BROADWAY MALLS,,,,NEW YORK,10024,MANHATTAN,1,0,0,107,MN12,6,03,20,017100,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7872879033,-73.9760511242,990881.869507,226108.014871,dpr_parksproperties,81c09e03ce7274d5b4b6545159129bca
0101000020E6100000A3BA0236047952C0690E42983A5D4440,0101000020110F00007B2B12D7B5605FC12A4330E9D0F75241,GARLINGE TRIANGLE,,,,MASPETH,11378,QUEENS,4,0,4028080086,405,QN30,30,24,104,049302,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.728358933,-73.890883431,1014493.05455,204656.197142,dpr_parksproperties,8136b1b11562761054390bc4d61ee608
0101000020E6100000B82559DC927A52C0FAD1753780604440,0101000020110F00002D07A2FC5A635FC1695452D67BFB5241,DWYER SQUARE,,,,LONG ISLAND CITY,11101,QUEENS,4,0,0,401,QN70,26,30,114,016100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7539211291,-73.9152150895,1007740.21208,213961.848698,dpr_parksproperties,82699d6e6bdce3b047e0dd48a1038196
0101000020E61000001D3170722C6F52C0BD0AF1F31F614440,0101000020110F00005ECF79C4FD4F5FC1B2E0F2EE2EFC5241,PARK,,,,LITTLE NECK,11362,QUEENS,4,0,4082030225,411,QN45,19,26,111,150701,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7587958997,-73.7370891957,1057085.72345,215835.821462,dpr_parksproperties,831d890061370e12e30e26ab5060093d
0101000020E61000009244A461817752C00068E349815C4440,0101000020110F000089D16BC5245E5FC1A294F53D01F75241,FLEETWOOD TRIANGLE,,,,REGO PARK,11374,QUEENS,4,0,4031140069,406,QN18,29,28,112,069500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7227038394,-73.8672732192,1021040.04435,202604.907105,dpr_parksproperties,8df30b4002c8a58f46ede611f7b0a2f3
0101000020E6100000EE3759874E7D52C0628BA720EA664440,0101000020110F00008D277C71FF675FC17F9FA15FAD025341,LAFAYETTE SQUARE,351,WEST 114 STREET,351 WEST 114 STREET,NEW YORK,10026,MANHATTAN,1,1055862,1018490002,110,MN11,9,03,28,020102,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8040282826,-73.95791945,995899.922222,232209.007928,dpr_parksproperties,8e7590a52203b0f4962bc079adfe2d6f
0101000020E6100000D45EDEEB7A7952C0AA7BD04A666E4440,0101000020110F000071864D7B7F615FC10FB54B44140B5341,MULLER TRIANGLE,,,,BRONX,10468,BRONX,2,0,2031670100,207,BX05,14,10,52,040100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8625050017,-73.8981289472,1012428.02986,253527.824964,dpr_parksproperties,8ea8e0288d4f9604a884462335c8fba7
0101000020E6100000EA8AB201297C52C04C5076368A6B4440,0101000020110F00003C48D4DD0C665FC15A59C148DE075341,MITCHEL SQUARE,3962,BROADWAY,3962 BROADWAY,NEW YORK,10032,MANHATTAN,1,1087470,1021240065,112,MN36,10,06,33,025100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8401637018,-73.9400042814,1000850.6857,245377.338754,dpr_parksproperties,84877b6fcb581bfde04055abb14f2555
0101000020E61000000811E453F37752C0FD7476A81F6A4440,0101000020110F00004D5A0652E65E5FC14382FC4E47065341,MORRISON AVE PLAZA,,,,BRONX,10472,BRONX,2,0,0,209,BX55,18,12,43,004800,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8290994102,-73.8742279583,1019056.63081,241365.510273,dot_pedplazas,853716969b8d3d0dc4bf53b31d5ec3bc
0101000020E61000005F70F2C8207F52C050B63A7EB2594440,0101000020110F0000CAD62B6D176B5FC1CE7483DEDBF35241,MARITCHA R. LYONS PARK,,,,BROOKLYN,11201,BROOKLYN,3,0,3000660001,302,BK38,33,13,84,002100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7007679315,-73.9863774759,988027.221228,194585.412945,dpr_parksproperties,85c6f09096a9d55afa88926dd509b639
0101000020E61000000CCAB98F387552C0BFB613755B6A4440,0101000020110F00004FFB4465435A5FC144230C6E8A065341,PARK,,,,BRONX,10465,BRONX,2,0,0,210,BX52,13,08,45,019400,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8309243416,-73.8315786363,1030858.27451,242050.218573,dpr_parksproperties,85edb00efacd2dc16a5f5ff2b187db78
0101000020E610000055FF6F4B7F7E52C04040FA70A6654440,0101000020110F00007708751E056A5FC1D961243942015341,JOAN OF ARC PARK,,,,NEW YORK,10024,MANHATTAN,1,0,0,107,MN12,6,03,24,017900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.79415016,-73.9765208947,990751.11157,228608.136001,dpr_parksproperties,8624584cb64e75ff9ccc6c00fc6be900
0101000020E6100000418E1A6E467D52C064FEF759BA5A4440,0101000020110F0000BCBEDEAFF1675FC12FB8557A03F55241,MARCY GREEN SOUTH,153,MARCY AVENUE,153 MARCY AVENUE,BROOKLYN,11211,BROOKLYN,3,3063584,3024610002,301,BK73,34,14,90,052700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7088202518,-73.9574251445,996053.628867,197521.689284,dpr_parksproperties,862b3da628aa8cff1de95d22678e1372
0101000020E6100000B24A0D56847E52C039FD1F17C14B4440,0101000020110F0000C115B2AE0D6A5FC1E78A537640E45241,CUTINELLA TRIANGLE,,,,BROOKLYN,11223,BROOKLYN,3,0,0,315,BK26,47,21,61,038600,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5918383828,-73.9768285888,990685.411831,154899.946405,dpr_parksproperties,867cfa15c42f0d5a35d27f91a083b275
0101000020E610000075D8CD20237A52C02528D4E4D2714440,0101000020110F0000C785A2329D625FC165CD67E2EC0E5341,BELL TOWER PARK,,,,BRONX,10471,BRONX,2,0,0,208,BX22,11,10,50,033500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8892567645,-73.9083954793,1009578.06552,263271.412162,dpr_parksproperties,87fc6460c1380a2ace3035cb10c39fd1
0101000020E6100000CC045562117A52C0CC7655EFDE694440,0101000020110F00000F02CA0E7F625FC1E1EC99A9FE055341,FRANKLIN TRIANGLE,,,,BRONX,10456,BRONX,2,0,0,203,BX35,16,08,42,018500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8271242149,-73.9073124655,1009901.46455,240634.457641,dpr_parksproperties,90da7330da83c2c53a4b1526c4336ca7
0101000020E61000004DC03F10D97852C01EB5127884594440,0101000020110F000027BBBB8C6C605FC1EE59894FA8F35241,DRUMM TRIANGLE,,,,RIDGEWOOD,11385,QUEENS,4,0,0,405,QN19,30,24,104,062900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6993633922,-73.8882499131,1015236.4441,194093.168901,dpr_parksproperties,913fc16f41a0af124f3833a15660f0a6
0101000020E610000000A65DB8FB8452C05AC6B03C80524440,0101000020110F00009455CE8409755FC12B417EEDCCEB5241,ST. GEORGE PARK,,,,STATEN ISLAND,10301,STATEN ISLAND,5,0,5000090006,501,SI22,49,31,120,000700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6445467249,-74.0778652487,962641.503575,174111.734326,dpr_parksproperties,890aee93c9b3f5c9904140af15d4a31b
0101000020E610000001F444E4528B52C005D848751A504440,0101000020110F000058FB8EA3CE7F5FC11FF678021EE95241,JOSEPH MANNA PARK,,,,STATEN ISLAND,10303,STATEN ISLAND,5,0,0,501,SI12,49,31,121,032300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6258156719,-74.1769358045,935134.53491,167327.506769,dpr_parksproperties,8aa287656aa320dd20145d6e952232f1
0101000020E6100000428B8F14257852C079803545735B4440,0101000020110F0000994A8AD43A5F5FC1615067ABD2F55241,MIDDLE VILLAGE VETERANS TRIANGLE,,,,MIDDLE VILLAGE,11379,QUEENS,4,0,0,405,QN21,30,24,104,065703,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7144635324,-73.8772646106,1018274.77597,199598.675483,dpr_parksproperties,8aeeedd92becc86cb038d26293a101c6
0101000020E6100000C0119A55827D52C07D0DC2CD7F594440,0101000020110F000051BEC17057685FC1E9739E15A3F35241,CLASSON TRIANGLE,,,,BROOKLYN,11249,BROOKLYN,3,0,0,301,BK72,33,14,90,053700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6992210163,-73.9610814129,995041.50378,194023.929294,dpr_parksproperties,8ca8ab7ad7c7a930c5ee8ad41ed92e65
0101000020E610000068308745828052C03B2F73E2945A4440,0101000020110F00006C22EDDB6F6D5FC161331A80D9F45241,LOUISE NEVELSON PLAZA,,,,NEW YORK,10038,MANHATTAN,1,0,0,101,MN25,1,02,1,001502,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7076768518,-74.0079525966,982045.151361,197102.345834,dot_pedplazas,8cf7a0d9c7e5616d88e31109d877df02
0101000020E6100000D3CE7B34D27852C06FEC0DE8E8614440,0101000020110F00007E9C63E660605FC15EBFD54210FD5241,PARK,,,,EAST ELMHURST,11370,QUEENS,4,0,0,403,QN28,22,30,115,030904,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7649285121,-73.8878313101,1015321.92774,217980.724278,dpr_parksproperties,9397cdf9d8774bcd09ffb47c04d24bbe
0101000020E6100000321D1E4EDC7B52C0A02E8C204B674440,0101000020110F0000902FD2948A655FC125C1BE351A035341,EACH ONE TEACH ONE,2145,LEXINGTON AVENUE,2145 LEXINGTON AVENUE,NEW YORK,10035,MANHATTAN,1,0,1017770085,111,MN34,9,05,25,024200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8069884757,-73.9353227903,1002154.96828,233291.322535,dpr_parksproperties,94443ab9217469ac65b52fdfa5350403
0101000020E61000002F62490F407752C058D2F769B45F4440,0101000020110F00003084D1D0B55D5FC1F6CE4F5A97FA5241,VETERAN'S SQUARE,,,,CORONA,11368,QUEENS,4,0,4016180014,404,QN26,21,24,110,040700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7477015642,-73.8632862993,1022130.94894,211714.053106,dpr_parksproperties,95b42db4707263666b7ceedac0d33a76
0101000020E6100000CE5DBB848E8052C0EA4642A705564440,0101000020110F0000F3AE62A9846D5FC19254AD1BBEEF5241,TODD TRIANGLE,,,,BROOKLYN,11231,BROOKLYN,3,0,3006080001,306,BK33,38,15,76,005300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6720557753,-74.0087000847,981836.622153,184124.564532,dpr_parksproperties,9621b8290d99c150245c71c24fb3b516
0101000020E6100000E1266875A87152C0E72C48709A604440,0101000020110F0000B9D2E01836545FC13CBD803C99FB5241,PARK,,,,BAYSIDE,11361,QUEENS,4,0,0,411,QN46,19,26,111,144700,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7547213651,-73.7759082756,1046335.26898,214321.446094,dpr_parksproperties,8d76433f9e6a977bb461d4769520be43
0101000020E610000032BB69FBA17B52C0C735CEDB3F594440,0101000020110F0000094C848327655FC14771A8735BF35241,FREEDOM TRIANGLE,,,675 BUSHWICK AVENUE,BROOKLYN,11221,BROOKLYN,3,0,3031950001,304,BK78,34,32,83,039300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6972695658,-73.9317630253,1003171.57785,193317.930558,dpr_parksproperties,96dc174c4a4023e83f8564f8223de70d
0101000020E6100000086CF5A86F7552C007FE41D2D9594440,0101000020110F0000C24F6DFCA05A5FC1DEF774ED07F45241,JACOB RIIS TRIANGLE,,,,RICHMOND HILL,11418,QUEENS,4,0,4092580055,409,QN54,29,27,102,013200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7019681394,-73.834941578,1030016.15768,195065.509075,dpr_parksproperties,8e948c09fd148ed11978ed2ebbbfb75b
0101000020E61000009D066C03648052C0F3F952BFEF5A4440,0101000020110F000006B762763C6D5FC1E34EA64D3FF55241,MUNICIPAL PLAZA,,,,NEW YORK,10038,MANHATTAN,1,1089833,1000927501,101,MN25,1,02,1,001501,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7104497648,-74.0061057801,982557.249599,198112.560601,dot_pedplazas,908d6a2006d4fb37f4489da8207bb8cf
0101000020E6100000686CE3A12D7C52C0CAC71D08836A4440,0101000020110F0000C3F44BB914665FC19ABAD4D9B6065341,BUSHMAN STEPS,,,,NEW YORK,10032,MANHATTAN,1,0,0,112,MN36,7,06,33,023900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8321320525,-73.9402866141,1000774.55962,242451.057998,dpr_parksproperties,90c7242c2934f50bef50ce0a278446d6
0101000020E61000000347111B8A7752C0EC5803F3F25D4440,0101000020110F00005FA21E97335E5FC19D0EE3879FF85241,PARK,,,,ELMHURST,11373,QUEENS,4,0,0,404,QN29,25,24,110,068300,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7339849887,-73.8678057106,1020886.24258,206714.752893,dpr_parksproperties,915b6cfa5fe23d333d1d9fe07fd25fb7
0101000020E6100000678D816D697952C0669648EFFA5E4440,0101000020110F00007E755AC461615FC15AE3F26DC7F95241,PARK,,,,WOODSIDE,11377,QUEENS,4,0,4013450001,402,QN50,26,24,108,048300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7420411854,-73.8970612147,1012774.94558,209638.996087,dpr_parksproperties,9160edf95b7c8b20e6c6f4091fe9eb85
0101000020E61000002E0AE3C9197752C047815DCCA36A4440,0101000020110F00008BF1F2CE745D5FC194C48AA1DB065341,HUGH J. GRANT CIRCLE,,,,BRONX,10472,BRONX,2,0,2037950050,209,BX55,18,08,43,007200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8331320127,-73.8609504222,1022728.77123,242840.288272,dpr_parksproperties,92888091e77cef5a25b3b78a35764909
